Building,Floor,Suite,Room,Bed,Room Type,Suite Size (if applicable,Room Categor,Community
GRAD CENTER B,GRADCTR B FL 2,GRADCTR B 210,GRADCTR B 210 213,GRADCTR B 210 213-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 2,GRADCTR B 210,GRADCTR B 210 214,GRADCTR B 210 214-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 2,GRADCTR B 210,GRADCTR B 210 215,GRADCTR B 210 215-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 2,GRADCTR B 210,GRADCTR B 210 216,GRADCTR B 210 216-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 2,GRADCTR B 220,GRADCTR B 220 221,GRADCTR B 220 221-1,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 2,GRADCTR B 220,GRADCTR B 220 222,GRADCTR B 220 222-1,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 2,GRADCTR B 220,GRADCTR B 220 223,GRADCTR B 220 223-1,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 2,GRADCTR B 220,GRADCTR B 220 224,GRADCTR B 220 224-1,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 2,GRADCTR B 230,GRADCTR B 230 231,GRADCTR B 230 231-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 2,GRADCTR B 230,GRADCTR B 230 232,GRADCTR B 230 232-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 2,GRADCTR B 230,GRADCTR B 230 233,GRADCTR B 230 233-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 2,GRADCTR B 230,GRADCTR B 230 234,GRADCTR B 230 234-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 2,GRADCTR B 230,GRADCTR B 230 235,GRADCTR B 230 235-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 2,GRADCTR B 240,GRADCTR B 240 241,GRADCTR B 240 241-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 2,GRADCTR B 240,GRADCTR B 240 242,GRADCTR B 240 242-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 2,GRADCTR B 240,GRADCTR B 240 243,GRADCTR B 240 243-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 2,GRADCTR B 240,GRADCTR B 240 244,GRADCTR B 240 244-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 2,GRADCTR B 240,GRADCTR B 240 245,GRADCTR B 240 245-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 3,GRADCTR B 310,GRADCTR B 310 311,GRADCTR B 310 311-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 3,GRADCTR B 310,GRADCTR B 310 312,GRADCTR B 310 312-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 3,GRADCTR B 310,GRADCTR B 310 313,GRADCTR B 310 313-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 3,GRADCTR B 310,GRADCTR B 310 314,GRADCTR B 310 314-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 3,GRADCTR B 310,GRADCTR B 310 315,GRADCTR B 310 315-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 3,GRADCTR B 310,GRADCTR B 310 316,GRADCTR B 310 316-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 3,GRADCTR B 320,GRADCTR B 320 321,GRADCTR B 320 321-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 3,GRADCTR B 320,GRADCTR B 320 322,GRADCTR B 320 322-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 3,GRADCTR B 320,GRADCTR B 320 323,GRADCTR B 320 323-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 3,GRADCTR B 320,GRADCTR B 320 324,GRADCTR B 320 324-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 3,GRADCTR B 320,GRADCTR B 320 325,GRADCTR B 320 325-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 3,GRADCTR B 330,GRADCTR B 330 331,GRADCTR B 330 331-1,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 3,GRADCTR B 330,GRADCTR B 330 332,GRADCTR B 330 332-1,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 3,GRADCTR B 330,GRADCTR B 330 333,GRADCTR B 330 333-1,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 3,GRADCTR B 330,GRADCTR B 330 334,GRADCTR B 330 334-1,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 3,GRADCTR B 340,GRADCTR B 340 342,GRADCTR B 340 342-1,Single (Suite/Apartment),5.0,CoEd,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 3,GRADCTR B 340,GRADCTR B 340 344,GRADCTR B 340 344-1,Single (Suite/Apartment),5.0,CoEd,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 3,GRADCTR B 340,GRADCTR B 340 345,GRADCTR B 340 345-1,Single (Suite/Apartment),5.0,CoEd,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 410,GRADCTR B 410 411,GRADCTR B 410 411-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 410,GRADCTR B 410 412,GRADCTR B 410 412-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 410,GRADCTR B 410 413,GRADCTR B 410 413-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 410,GRADCTR B 410 414,GRADCTR B 410 414-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 410,GRADCTR B 410 415,GRADCTR B 410 415-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 410,GRADCTR B 410 416,GRADCTR B 410 416-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 420,GRADCTR B 420 421,GRADCTR B 420 421-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 420,GRADCTR B 420 422,GRADCTR B 420 422-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 420,GRADCTR B 420 423,GRADCTR B 420 423-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 420,GRADCTR B 420 424,GRADCTR B 420 424-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 420,GRADCTR B 420 425,GRADCTR B 420 425-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 430,GRADCTR B 430 431,GRADCTR B 430 431-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 430,GRADCTR B 430 432,GRADCTR B 430 432-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 430,GRADCTR B 430 433,GRADCTR B 430 433-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 430,GRADCTR B 430 434,GRADCTR B 430 434-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 430,GRADCTR B 430 435,GRADCTR B 430 435-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 430,GRADCTR B 430 436,GRADCTR B 430 436-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 440,GRADCTR B 440 441,GRADCTR B 440 441-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 440,GRADCTR B 440 442,GRADCTR B 440 442-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 440,GRADCTR B 440 443,GRADCTR B 440 443-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 440,GRADCTR B 440 444,GRADCTR B 440 444-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 4,GRADCTR B 440,GRADCTR B 440 445,GRADCTR B 440 445-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 510,GRADCTR B 510 511,GRADCTR B 510 511-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 510,GRADCTR B 510 512,GRADCTR B 510 512-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 510,GRADCTR B 510 513,GRADCTR B 510 513-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 510,GRADCTR B 510 514,GRADCTR B 510 514-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 510,GRADCTR B 510 515,GRADCTR B 510 515-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 510,GRADCTR B 510 516,GRADCTR B 510 516-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 520,GRADCTR B 520 521,GRADCTR B 520 521-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 520,GRADCTR B 520 522,GRADCTR B 520 522-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 520,GRADCTR B 520 523,GRADCTR B 520 523-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 520,GRADCTR B 520 524,GRADCTR B 520 524-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 520,GRADCTR B 520 525,GRADCTR B 520 525-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 530,GRADCTR B 530 531,GRADCTR B 530 531-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 530,GRADCTR B 530 532,GRADCTR B 530 532-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 530,GRADCTR B 530 533,GRADCTR B 530 533-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 530,GRADCTR B 530 534,GRADCTR B 530 534-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 530,GRADCTR B 530 535,GRADCTR B 530 535-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 540,GRADCTR B 540 541,GRADCTR B 540 541-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 540,GRADCTR B 540 542,GRADCTR B 540 542-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 540,GRADCTR B 540 543,GRADCTR B 540 543-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 540,GRADCTR B 540 544,GRADCTR B 540 544-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 5,GRADCTR B 540,GRADCTR B 540 545,GRADCTR B 540 545-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 610,GRADCTR B 610 611,GRADCTR B 610 611-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 610,GRADCTR B 610 612,GRADCTR B 610 612-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 610,GRADCTR B 610 613,GRADCTR B 610 613-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 610,GRADCTR B 610 614,GRADCTR B 610 614-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 610,GRADCTR B 610 615,GRADCTR B 610 615-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 610,GRADCTR B 610 616,GRADCTR B 610 616-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 630,GRADCTR B 630 632,GRADCTR B 630 632-1,Single (Suite/Apartment),6.0,Male,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 630,GRADCTR B 630 633,GRADCTR B 630 633-1,Single (Suite/Apartment),6.0,Male,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 630,GRADCTR B 630 634,GRADCTR B 630 634-1,Single (Suite/Apartment),6.0,Male,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 630,GRADCTR B 630 635,GRADCTR B 630 635-1,Single (Suite/Apartment),6.0,Male,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 630,GRADCTR B 630 636,GRADCTR B 630 636-1,Single (Suite/Apartment),6.0,Male,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 640,GRADCTR B 640 641,GRADCTR B 640 641-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 640,GRADCTR B 640 642,GRADCTR B 640 642-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 640,GRADCTR B 640 643,GRADCTR B 640 643-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 640,GRADCTR B 640 644,GRADCTR B 640 644-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER B,GRADCTR B FL 6,GRADCTR B 640,GRADCTR B 640 645,GRADCTR B 640 645-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 1,GRADCTR C 110,GRADCTR C 110 11,GRADCTR C 110 113-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 220,GRADCTR C 220 22,GRADCTR C 220 221-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 220,GRADCTR C 220 22,GRADCTR C 220 222-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 220,GRADCTR C 220 22,GRADCTR C 220 223-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 220,GRADCTR C 220 22,GRADCTR C 220 224-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 220,GRADCTR C 220 22,GRADCTR C 220 225-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 230,GRADCTR C 230 23,GRADCTR C 230 231-1,Single (Suite/Apartment),6.0,Male,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 240,GRADCTR C 240 24,GRADCTR C 240 243-1,Single (Suite/Apartment),5.0,Male,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 2,GRADCTR C 240,GRADCTR C 240 24,GRADCTR C 240 245-1,Single (Suite/Apartment),5.0,Male,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 3,GRADCTR C 310,GRADCTR C 310 31,GRADCTR C 310 313-1,Single (Suite/Apartment),6.0,Male,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 3,GRADCTR C 320,GRADCTR C 320 32,GRADCTR C 320 321-1,Single (Suite/Apartment),5.0,Female,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 3,GRADCTR C 320,GRADCTR C 320 32,GRADCTR C 320 322-1,Single (Suite/Apartment),5.0,Female,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 3,GRADCTR C 320,GRADCTR C 320 32,GRADCTR C 320 324-1,Single (Suite/Apartment),5.0,Female,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 3,GRADCTR C 320,GRADCTR C 320 32,GRADCTR C 320 325-1,Single (Suite/Apartment),5.0,Female,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 3,GRADCTR C 330,GRADCTR C 330 33,GRADCTR C 330 331-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 3,GRADCTR C 330,GRADCTR C 330 33,GRADCTR C 330 332-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 3,GRADCTR C 330,GRADCTR C 330 33,GRADCTR C 330 333-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 3,GRADCTR C 330,GRADCTR C 330 33,GRADCTR C 330 334-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 3,GRADCTR C 330,GRADCTR C 330 33,GRADCTR C 330 335-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 3,GRADCTR C 340,GRADCTR C 340 34,GRADCTR C 340 345-1,Single (Suite/Apartment),5.0,CoEd,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 4,GRADCTR C 420,GRADCTR C 420 42,GRADCTR C 420 421-1,Single (Suite/Apartment),5.0,Male,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 4,GRADCTR C 430,GRADCTR C 430 43,GRADCTR C 430 431-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 4,GRADCTR C 430,GRADCTR C 430 43,GRADCTR C 430 432-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 4,GRADCTR C 430,GRADCTR C 430 43,GRADCTR C 430 433-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 4,GRADCTR C 430,GRADCTR C 430 43,GRADCTR C 430 434-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 4,GRADCTR C 430,GRADCTR C 430 43,GRADCTR C 430 435-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 5,GRADCTR C 540,GRADCTR C 540 54,GRADCTR C 540 545-1,Single (Suite/Apartment),5.0,CoEd,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 610,GRADCTR C 610 61,GRADCTR C 610 611-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 610,GRADCTR C 610 61,GRADCTR C 610 612-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 610,GRADCTR C 610 61,GRADCTR C 610 613-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 610,GRADCTR C 610 61,GRADCTR C 610 614-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 610,GRADCTR C 610 61,GRADCTR C 610 615-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 610,GRADCTR C 610 61,GRADCTR C 610 616-1,Single (Suite/Apartment),6.0,DynamicGender,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 620,GRADCTR C 620 62,GRADCTR C 620 621-1,Single (Suite/Apartment),5.0,Male,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 620,GRADCTR C 620 62,GRADCTR C 620 622-1,Single (Suite/Apartment),5.0,Male,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 620,GRADCTR C 620 62,GRADCTR C 620 624-1,Single (Suite/Apartment),5.0,Male,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 620,GRADCTR C 620 62,GRADCTR C 620 625-1,Single (Suite/Apartment),5.0,Male,Spring General Housing Selection
GRAD CENTER C,GRADCTR C FL 6,GRADCTR C 640,GRADCTR C 640 64,GRADCTR C 640 641-1,Single (Suite/Apartment),5.0,Male,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 110,GRADCTR D 110 11,GRADCTR D 110 111-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 110,GRADCTR D 110 11,GRADCTR D 110 112-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 110,GRADCTR D 110 11,GRADCTR D 110 113-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 110,GRADCTR D 110 11,GRADCTR D 110 114-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 110,GRADCTR D 110 11,GRADCTR D 110 115-1,Single (Suite/Apartment),5.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 120,GRADCTR D 120 12,GRADCTR D 120 121-1,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 120,GRADCTR D 120 12,GRADCTR D 120 123-1,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 120,GRADCTR D 120 12,GRADCTR D 120 124-1,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 120,GRADCTR D 120 12,GRADCTR D 120 125-1,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
GRAD CENTER D,GRADCTR D FL 1,GRADCTR D 140,GRADCTR D 140 14,GRADCTR D 140 142-1,Single (Suite/Apartment),4.0,DynamicGender,Spring General Housing Selection
